row	key	string_key	name	class	tags	tier	value_copper
6119	1002078	Hagmundt_HorseArmor_Armor	Hagmund Barding	mount-gear	equipment mount-gear tier-5	5	8500
6120	1511015	Wagon_HorseArmor_Armor	Wagon Barding	mount-gear	equipment mount-gear tier-1	1	174
6121	1000773	Wagon_HorseArmor_Armor_II	Wagon Barding II	mount-gear	equipment mount-gear tier-1	1	174
6122	1511013	Demeniss_Soldier_HorseArmor_Armor	Demenissian Soldier's Cloth Barding	mount-gear	equipment mount-gear tier-1	1	153
6123	1511014	Hernand_Soldier_HorseArmor_Armor	Hernandian Soldier's Cloth Barding	mount-gear	equipment mount-gear tier-1	1	153
6124	1001938	Delesian_Soldier_HorseArmor_Armor	Delesyian Soldier's Cloth Barding	mount-gear	equipment mount-gear tier-1	1	153
6125	1002850	Grenvar_HorseArmor_Armor	Grenbar Cloth Barding	mount-gear	equipment mount-gear tier-2	2	343
6126	1002851	Cernos_HorseArmor_Armor	Cernos Barding	mount-gear	equipment mount-gear tier-3	3	693
6127	1512006	Desert_HorseArmor_Helm	Sahareum Champron	mount-gear	equipment mount-gear tier-1	1	106
6128	1512012	Demeniss_HorseArmor_Helm	Demenissian Champron	mount-gear	equipment mount-gear tier-2	2	103
6129	1512011	Orjekel_HorseArmor_Helm	Varnian Champron	mount-gear	equipment mount-gear tier-2	2	103
6130	1002806	Varken_HorseArmor_Helm	Varken Champron	mount-gear	equipment mount-gear tier-2	2	260
6131	1512010	Hernand_HorseArmor_Helm	Hernandian Champron	mount-gear	equipment mount-gear tier-3	3	366
6132	1001419	Rosvar_HorseArmor_Helm	Rosbar Champron	mount-gear	equipment mount-gear tier-3	3	366
6133	1000427	Bellac_HorseArmor_Helm	Velok Champron	mount-gear	equipment mount-gear tier-3	3	366
6134	64382088	Marni_HorseArmor_Helm	Wells Military Champron	mount-gear	equipment mount-gear tier-4	4	1510
6135	1512007	Berkei_HorseArmor_Helm	Berkei Champron	mount-gear	equipment mount-gear tier-4	4	1510
6136	1512008	Delesian_HorseArmor_Helm	Delesyian Champron	mount-gear	equipment mount-gear tier-5	5	7167
6137	1002197	Hagmundt_HorseArmor_Helm	Hagmund Champron	mount-gear	equipment mount-gear tier-5	5	7167
6138	1513000	Old_HorseArmor_Saddle	Shabby Horse Saddle	mount-gear	equipment mount-gear tier-1	1	168
6139	1001812	Troopers_HorseArmor_Saddle_I	Wells Military Saddle	mount-gear	equipment mount-gear tier-2	2	290
6140	1513011	Orjekel_HorseArmor_Saddle	Varnian Saddle	mount-gear	equipment mount-gear tier-2	2	386
6141	1001070	Delmar_HorseArmor_Saddle	Delmar Saddle	mount-gear	equipment mount-gear tier-2	2	386
6142	1513006	Desert_HorseArmor_Saddle	Sahareum Saddle	mount-gear	equipment mount-gear tier-3	3	776
6143	1001098	Servano_HorseArmor_Saddle	Servano Saddle	mount-gear	equipment mount-gear tier-3	3	776
6144	1513007	Berkei_HorseArmor_Saddle	Berkei Saddle	mount-gear	equipment mount-gear tier-4	4	1873
6145	1513010	Hernand_HorseArmor_Saddle	Hernandian Saddle	mount-gear	equipment mount-gear tier-4	4	673
6146	1001761	Branik_HorseArmor_Saddle	Branique Saddle	mount-gear	equipment mount-gear tier-4	4	673
6147	1513008	Delesian_HorseArmor_Saddle	Delesyian Saddle	mount-gear	equipment mount-gear tier-5	5	5020
6148	1513012	Demeniss_HorseArmor_Saddle	Demenissian Saddle	mount-gear	equipment mount-gear tier-5	5	2340
6149	1002173	Hagmundt_HorseArmor_Saddle	Hagmund Saddle	mount-gear	equipment mount-gear tier-5	5	2340
6150	1003288	HorseShoe_HorseArmor_Shabby_horseshoe_II	Shabby Horseshoes	mount-gear	equipment mount-gear tier-1	1	43
6151	1000592	HorseShoe_HorseArmor_Shoe_I	Ironstone Horseshoes	mount-gear	equipment mount-gear tier-1	1	43
6152	1003287	HorseShoe_HorseArmor_Brass_horseshoe_II	Bronze Horseshoes	mount-gear	equipment mount-gear tier-2	2	86
6153	1515001	HorseShoe_HorseArmor_Shoe	Silver Iron Horseshoes	mount-gear	equipment mount-gear tier-2	2	86
6154	1003655	HorseShoe_HorseArmor_Steel_Horseshoe_II	Steel Horseshoes	mount-gear	equipment mount-gear tier-3	3	273
6155	1003656	HorseShoe_HorseArmor_Silvermoon_Horseshoe_II	Silvermoon Horseshoes	mount-gear	equipment mount-gear tier-3	3	273
6156	1000593	HorseShoe_HorseArmor_Shoe_II	Bow Knot Horseshoes	mount-gear	equipment mount-gear tier-4	4	1220
6157	1000594	HorseShoe_HorseArmor_Shoe_III	Steelheart Horseshoes	mount-gear	equipment mount-gear tier-4	4	1220
6158	1003289	HorseShoe_HorseArmor_Clover_Horseshoe_II	Four-Leaf Horseshoes	mount-gear	equipment mount-gear tier-5	5	5410
6159	1000586	HorseShoe_HorseArmor_Stirrup	Crude Stirrups	mount-gear	equipment mount-gear tier-1	1	186
6160	1000590	HorseShoe_HorseArmor_Stirrup_IV	Fine Leather Stirrups	mount-gear	equipment mount-gear tier-1	1	137
6161	1514006	Desert_HorseArmor_Stirrup	Sahareum Stirrups	mount-gear	equipment mount-gear tier-2	2	286
6162	1514009	Kritha_HorseArmor_Stirrup	Calphadean Stirrups	mount-gear	equipment mount-gear tier-2	2	361
6163	1514011	Orjekel_HorseArmor_Stirrup	Varnian Stirrups	mount-gear	equipment mount-gear tier-2	2	361
6164	1514012	Demeniss_HorseArmor_Stirrup	Demenissian Stirrups	mount-gear	equipment mount-gear tier-2	2	361
6165	1000481	Marni_HorseArmor_Stirrup	Marni Stirrups	mount-gear	equipment mount-gear tier-3	3	967
6166	1000587	HorseShoe_HorseArmor_Stirrup_I	Wells Military Stirrups	mount-gear	equipment mount-gear tier-3	3	967
6167	1514010	Hernand_HorseArmor_Stirrup	Hernandian Stirrups	mount-gear	equipment mount-gear tier-3	3	967
6168	1002770	HorseShoe_HorseArmor_marquel_Stirrup	Marcello Stirrups	mount-gear	equipment mount-gear tier-3	3	967
6169	1514008	Delesian_HorseArmor_Stirrup	Delesyian Stirrups	mount-gear	equipment mount-gear tier-4	4	1551
6170	1514007	Berkei_HorseArmor_Stirrup	Berkei Stirrups	mount-gear	equipment mount-gear tier-4	4	1551
6171	1000589	HorseShoe_HorseArmor_Stirrup_III	Gilded Stirrups	mount-gear	equipment mount-gear tier-4	4	1551
6172	1000588	HorseShoe_HorseArmor_Stirrup_II	Decorative Dragon Head Stirrups	mount-gear	equipment mount-gear tier-5	5	5056
6173	1004406	Warthog_Armor	Warthog Saddle	mount-gear	equipment mount-gear tier-0	0	250
6174	1004397	Bear_Armor	Bear Saddle	mount-gear	equipment mount-gear tier-0	0	300
6175	1004398	Wolf_Armor	Wolf Saddle	mount-gear	equipment mount-gear tier-0	0	210
6176	1004399	GiantIguana_Armor	Giant Iguana Saddle	mount-gear	equipment mount-gear tier-0	0	240
6177	1004400	carmabirdsaurus_Armor	Raptor Saddle	mount-gear	equipment mount-gear tier-0	0	170
6178	1004401	KuKubird_Armor	Kuku Bird Hatchling Saddle	mount-gear	equipment kuku-gear mount-gear tier-0	0	3800
6179	1004402	KuKubird_Armor_I	Kuku Bird Saddle	mount-gear	equipment kuku-gear mount-gear tier-0	0	2800
6180	1004431	KuKubird_Helm	Kuku Bird Eggshell	mount-gear	equipment kuku-gear mount-gear tier-0	0	386
6181	1004403	deer_Armor	Deer Saddle	mount-gear	equipment mount-gear tier-0	0	150
6182	1004404	AlpineIbex_Armor	Ibex Saddle	mount-gear	equipment mount-gear tier-0	0	180
6183	1004405	Camel_Armor	Embroidered Camel Saddle	mount-gear	equipment mount-gear tier-0	0	2800
6184	1004446	wyvern_Armor	Wyvern Saddle	mount-gear	equipment mount-gear tier-0	0	4300
6185	53016	Item_Kuku_Pot	Kuku Pot	kuku-pot	important knowledge kuku-gear kuku-pot no-sell tier-0	0	1
6186	1002182	Item_Kuku_Pot_02	Enhanced Kuku Pot	kuku-pot	important kuku-gear kuku-pot no-sell tier-0	0	1
6187	1002132	Item_KuKu_Small_ATAG	Small Kuku A.T.A.G.	kuku-pot	kuku-gear kuku-pot no-discard no-sell tier-0	0	1
6188	1000374	KuKu_Pot_TwoHandSpear	Kuku Spear	weapon	docking equipment important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6189	1002175	KuKu_Lightning_TwoHandSpear	Kuku Lightning Spear	weapon	docking equipment extractable important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6190	1002176	KuKu_Fire_staff_spear_TwoHandSpear	Kuku Flame Spear	weapon	docking equipment extractable important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6191	1001953	KuKu_Bismuth_TwoHandSpear	Kuku Bismuth Spear	weapon	docking equipment extractable important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6192	1002177	KuKu_Wind_TwoHandSpear	Kuku Propeller Spear	weapon	docking equipment extractable important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6193	1002178	KuKu_EMP_TwoHandSpear	Kuku Disruptor Spear	weapon	docking equipment extractable important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6194	1002179	Kuku_YamatoCannon_TwoHandSpear	Kuku Laser Cannon Spear	weapon	docking equipment extractable important kuku-gear no-sell npc-weapon-pool spear tier-4 two-hand weapon	4	1
6195	1001299	JumpUp_Boots	Kuku Breeze-Step Boots	boots	armor boots docking equipment extractable important kuku-gear no-sell tier-4	4	1
6196	1000316	Riesi_Boots_Upgrade	Kuku Rishi's Boots	boots	armor boots docking equipment extractable important kuku-gear no-sell tier-5	5	1
6197	1002284	Marni_Laser_Helm_Upgrade	Kuku Marni Laser Helm	helm	armor docking equipment extractable helm important kuku-gear no-sell tier-4	4	1
6198	1002285	Titan_PlateArmor_Armor_Upgrade	Kuku Lightning-Resistant Armor	body-armor	armor body-armor docking equipment extractable important kuku-gear no-sell tier-5	5	1
6199	1002286	Paphneil_PlateArmor_Armor_Upgrade	Kuku Flame-Resistant Armor	body-armor	armor body-armor docking equipment extractable important kuku-gear no-sell tier-5	5	1
6200	1002287	king_LostPeople_PlateArmor_Armor_Upgrade	Kuku Ice-Resistant Armor	body-armor	armor body-armor docking equipment extractable important kuku-gear no-sell tier-5	5	1
6201	1002130	Kuku_Pot_BackPack	Kuku Pack	accessory	accessory backpack docking equipment important kuku-gear no-sell tier-1	1	1
6202	1002136	Kuku_EMP_Enhance_BackPack	Enhanced Kuku Disruptor	accessory	accessory backpack docking equipment important kuku-gear no-sell tier-3	3	1
6203	1002137	Kuku_Drone_Backpack	Kuku Watcher Pack	accessory	accessory backpack docking equipment important kuku-gear no-sell tier-3	3	1
6204	1001435	Oongka_Rocket_BackPack	Kuku Rocket Pack	accessory	accessory backpack docking equipment important kuku-gear no-sell tier-2	2	1
6205	1000975	Oongka_Rocket_Helm	Kuku Rocket Helmet - Equipped by Default	accessory	accessory backpack docking equipment hidden-equip important kuku-gear no-sell tier-1	1	1
6206	1000528	Plant_Collect_BackPack	Kuku Gardening Pack	accessory	accessory backpack docking equipment important kuku-gear no-sell tier-3	3	1
6207	1000845	Insect_Collect_BackPack	Kuku Insect Gatherer's Pack	accessory	accessory backpack docking equipment important kuku-gear no-sell tier-3	3	1
6208	1002180	Kuku_FlameThrower	Kuku Flamespitter	accessory	accessory backpack docking equipment important kuku-gear no-sell thrower tier-3	3	1
6209	1002181	Kuku_IceThrower	Kuku Frostspitter	accessory	accessory backpack docking equipment important kuku-gear no-sell thrower tier-3	3	1
6210	1003259	Kuku_LightningThrower	Kuku Boltspitter	accessory	accessory backpack docking equipment important kuku-gear no-sell thrower tier-3	3	1
6211	1000424	KuKu_Golden999K	Kuku Transmission 999K Pack	accessory	accessory backpack equipment important kuku-gear no-sell tier-3	3	1
6212	1001091	Dragon_Armor_Material	Abyssal Fusion	treasure	important kuku-gear no-sell tier-0 treasure wild	0	1
6213	1000760	PetArmor_Musket_Helm_Cat	Uniform Cat Hat	pet-gear	equipment pet-gear tier-0	0	240
6214	1000118	PetArmor_backpack_Helm_Cat	Peddler Cat Hat	pet-gear	equipment pet-gear tier-0	0	240
6215	1000006	PetArmor_Plate_Helm_Cat	Cat Plate Helm	pet-gear	equipment pet-gear tier-0	0	240
6216	1003924	PetArmor_Marni_Helm	Cat Visionette	pet-gear	equipment pet-gear tier-0	0	1000
6217	1000757	PetArmor_Musket_Armor_Cat	Uniform Cat Outfit	pet-gear	equipment pet-gear tier-0	0	240
6218	1000768	PetArmor_backpack_Armor_Cat	Peddler Cat Outfit	pet-gear	equipment pet-gear tier-0	0	240
6219	1000014	PetArmor_Plate_Armor_Cat	Cat Plate Armor	pet-gear	equipment pet-gear tier-0	0	240
6220	1003925	PetArmor_Marni_Armor	Cat Visionette Neckerchief	pet-gear	equipment pet-gear tier-0	0	800
6221	1003929	Pet_Bond_Amulet	Sigil of Bonding	pet-gear	equipment pet-gear tier-0	0	800
6222	1002048	PetArmor_Plate_Helm_Dog	Puppy Plate Helm	pet-gear	equipment pet-gear tier-0	0	240
6223	1001437	PetArmor_Rescue_Armor_Dog	Rescue Puppy Outfit	pet-gear	equipment pet-gear tier-0	0	240
6224	1002049	PetArmor_Plate_Armor_Dog	Puppy Plate Armor	pet-gear	equipment pet-gear tier-0	0	240
6225	1004287	Pet_Attackable_Amulet	Sigil of Valor	pet-gear	equipment pet-gear tier-0	0	800
6226	1004315	Pet_Huntable_Amulet	Hunter's Sigil	pet-gear	equipment pet-gear tier-0	0	800
6227	1004516	PetArmor_Helm_Cucubirdbaby	Small Kuku Bird Eggshell	pet-gear	equipment pet-gear tier-0	0	240
6228	1004502	PetArmor_Fabric_Helm_WyvernBaby	Small Wyvern Aviator Hat	pet-gear	equipment pet-gear tier-0	0	1903
6229	950002	Equip_Felling_Axe	Logging Axe	tool	equipment extractable knowledge tier-0 tool	0	29
6230	1000155	Equip_Felling_Axe_I	Fine Logging Axe	tool	equipment extractable knowledge tier-0 tool	0	29
6231	1000737	Equip_Felling_Axe_II	Olvald's Logging Axe	tool	equipment extractable knowledge tier-0 tool	0	1320
6232	950003	Equip_Shovel	Shovel	tool	equipment extractable knowledge tier-0 tool	0	26
6233	950004	Equip_Pickaxe	Pickaxe	tool	equipment extractable knowledge tier-0 tool	0	31
6234	1001683	Equip_Pickaxe_I	Fine Pickaxe	tool	equipment extractable knowledge tier-0 tool	0	31
6235	1002599	Equip_Pickaxe_II	Bernor's Pickaxe	tool	equipment extractable knowledge tier-0 tool	0	1210
6236	950005	Equip_Iron_Chain	Pitchfork	tool	equipment extractable knowledge tier-0 tool	0	23
6237	950006	Equip_Rake	Rake	tool	equipment extractable knowledge tier-0 tool	0	25
6238	1000149	Equip_WoodRake	Wooden Rake	tool	equipment extractable knowledge tier-0 tool	0	27
6239	1002093	Equip_TriRake	Wooden Pitchfork	tool	equipment extractable knowledge tier-0 tool	0	28
6240	950007	Equip_Hoe	Hoe	tool	equipment extractable knowledge tier-0 tool	0	20
6241	950008	Equip_Large_Agricultural_Sickle	Large Farming Scythe	tool	equipment extractable knowledge tier-0 tool	0	43
6242	1002094	Equip_Large_Agricultural_Sickle_1	Large Farming Rake Scythe	tool	equipment extractable knowledge tier-0 tool	0	45
6243	950010	Equip_Work_Hammer	Mallet	tool	equipment extractable knowledge tier-0 tool	0	26
6244	11001	FishingRod	Fishing Rod	tool	docking equipment knowledge tier-0 tool	0	15
6245	1000639	FishingRod_II	Fine Fishing Rod	tool	docking equipment knowledge tier-0 tool	0	3000
6246	1000640	FishingRod_III	Pororin Fishing Rod	tool	docking equipment knowledge tier-0 tool	0	5000
6247	1000088	ItemCatch_FishingRod	The Claw	tool	docking equipment knowledge tier-0 tool	0	185
6248	950001	Equip_Broom	Broom	tool	equipment extractable knowledge tier-0 tool	0	58
6249	1003848	Equip_Sturdy_Broom	Sturdy Broom	tool	equipment knowledge tier-0 tool	0	85
6250	10026	Lantern	Lantern	tool	docking equipment lantern tier-0 tool	0	10
6251	10043	Light_Of_Giant_Lantern	Shiny Blue Sea Lantern	tool	docking equipment lantern tier-0 tool	0	240
6252	10045	DeerKing_Lantern	Fancy Flame-Patterned Lantern	tool	docking equipment lantern tier-0 tool	0	240
6253	10046	RedNose_Lantern	Dark Fog Lantern	tool	docking equipment lantern tier-0 tool	0	240
6254	10047	Mjordin_Lantern	Flame Lantern	tool	docking equipment lantern tier-0 tool	0	240
6255	1001849	Wood_Lantern	Wooden Lantern	tool	docking equipment lantern tier-0 tool	0	240
6256	1000858	FireFly_Lantern	Firefly Lantern	tool	docking equipment lantern tier-0 tool	0	240
6257	1345841793	Pot_Head	Jar	tool	goods npc-tool tier-0 tool	0	98
6258	200014	Torch	Torch	tool	goods npc-tool tier-0 tool torch	0	85
6259	950013	Equip_Drum	Small Drum	tool	goods npc-tool tier-0 tool	0	85
6260	950012	Equip_Trumpet	Trumpet	tool	goods npc-tool tier-0 tool	0	98
6261	607613578	BucketHeavy	Heavy Bucket	tool	goods npc-tool tier-0 tool	0	15
6262	1375302422	FlatBasket	Wide Basket	tool	goods npc-tool tier-0 tool	0	15
6263	1504916963	PriestWand_Big	Solumen Priest's Big Staff	tool	goods npc-tool tier-0 tool	0	98
6264	1000967	PriestWand_Big_III	Varnian Priest's Big Staff	tool	goods npc-tool tier-0 tool	0	98
6265	1000691	Equip_Stick	Walking Cane	tool	goods npc-tool tier-0 tool	0	98
6266	757125333	Crutch	Crutch	tool	goods npc-tool tier-0 tool	0	15
6267	950009	Equip_Saw	Saw	tool	goods npc-tool tier-0 tool	0	34
6268	1004549	Witch_WingFan_01	Desert Journey Fan	tool	fan goods npc-tool tier-1 tool	1	1300
6269	1004550	Witch_WingFan_02	Fan of Proposal	tool	fan goods npc-tool tier-1 tool	1	1412
6270	1004551	Witch_WingFan_03	Fan of Spring Memories	tool	fan goods npc-tool tier-1 tool	1	1247
6271	1004552	Witch_WingFan_04	Fan of Coastal Life	tool	fan goods npc-tool tier-1 tool	1	1326
6272	1004553	Witch_WingFan_05	Fan of Demeniss Landscape	tool	fan goods npc-tool tier-1 tool	1	1567
6273	1004554	Witch_WingFan_06	Fan of Marital Dignity	tool	fan goods npc-tool tier-1 tool	1	1234
6274	1004555	Witch_WingFan_07	Fan of Leisure	tool	fan goods npc-tool tier-1 tool	1	1115
6275	1004556	Witch_WingFan_08	Fan of Bitter Love	tool	fan goods npc-tool tier-1 tool	1	1843
6276	1004557	Witch_WingFan_09	Fan of Secret Garden	tool	fan goods npc-tool tier-1 tool	1	1241
6277	1004558	Witch_WingFan_10	Fan of Noble Lady's Rest	tool	fan goods npc-tool tier-1 tool	1	1357
6278	410008	Angry_Wave_Ring_Drill	Furious Waves Gauntlet	weapon	equipment fist one-hand tier-4 weapon	4	4860
6279	410009	Ironfist_Boss_Knuckle	Iron Fists Gauntlet	weapon	equipment fist one-hand tier-4 weapon	4	4860
